1.475833,2.583399,-1.510323,0.307313,-3.861115,1.329614,0.263185,0.819164,0.748496,0.922870,0.362682,-2.155662,-0.507316,1.056654,-0.485427,-0.572116,0.151937,-0.439098,0.401816,-0.768660,0.098865,-0.042309,-0.770517,0.070939,-0.028633,-0.286191,-0.301774,0.236316,-0.083891,0.105467,0.027120,0.991654,-0.303840,-0.545160,0.227391,-0.332783,-0.144239,0.004323,-0.259545,0
-0.145965,2.910806,-0.525515,-0.950805,-2.965628,0.257732,-0.765063,-0.696988,1.474092,0.795806,0.047748,-1.557171,-0.128827,1.075286,0.474636,-0.817768,-0.348783,-0.130820,0.322249,-0.018193,0.078373,0.120893,-0.536856,0.107119,0.155805,-0.474288,-0.321658,0.703214,-0.710004,0.025120,-0.143086,1.021482,0.096725,-0.589193,0.601463,-0.253102,0.077423,0.149133,-0.451066,0
-1.852000,2.603646,0.301536,-1.074628,-2.118150,0.055600,-1.046295,-0.866146,1.174396,0.454385,0.607500,-1.363021,0.212104,1.155504,-0.117856,-0.379693,0.132916,0.225427,0.353241,0.148731,-0.115089,0.231621,-0.786135,0.010315,-0.053105,-0.319534,-0.422935,0.772939,-0.453433,-0.181223,-0.212377,0.630769,0.094223,-0.880546,0.339531,-0.170607,0.347732,0.624317,-0.578371,0
-0.342721,2.817468,-0.006822,0.856900,-3.774657,0.126505,-0.074707,-0.147155,0.467026,-0.166774,0.620430,-1.253156,0.056067,1.682241,0.423693,-0.198406,-0.488481,-1.225021,-0.372023,0.602104,0.018689,0.076844,-0.489721,-0.330439,-1.050085,0.190583,-0.271262,0.331049,0.013729,0.338819,0.269682,1.063626,-0.262090,-0.219812,0.133204,-0.224992,-0.104267,0.063558,-0.242746,0
0.715154,2.758362,-0.826774,-0.635458,-4.284348,0.461338,-0.574590,-0.414077,0.573114,-0.215412,0.211622,-1.498007,0.323402,1.065856,0.467160,-0.267535,-0.956756,-0.308296,0.323214,-0.133648,-0.162970,0.000120,-0.320810,0.134551,-0.735922,-0.469067,-0.164164,0.878295,-0.411144,-0.012604,-0.108445,0.943210,-0.070102,-0.317323,0.484863,-0.079139,0.226703,0.004454,-0.546655,0
-0.680365,2.166924,-0.687392,-0.250296,-3.328246,0.504122,0.451817,-0.228228,-0.801228,-0.027408,-0.410186,-0.748559,-0.375443,1.003675,0.517479,-0.522092,-0.890088,-0.964269,0.088379,0.018013,0.124843,0.503872,-1.109005,0.119727,-0.124517,-0.562275,-0.151938,0.008484,-0.849209,0.082763,0.305651,0.695925,-0.787246,-0.294534,0.240018,-0.441331,0.073814,0.069264,-0.406028,0
1.190074,2.894509,-1.099989,0.487833,-3.936608,0.199950,-0.360718,-0.328272,0.423944,0.973986,0.725397,-1.641457,-0.296112,0.689260,-0.307561,-0.760381,-0.004629,-0.492734,0.142445,-0.538734,0.181216,0.509879,-0.314303,-0.228547,-0.382268,-0.132180,-0.175601,0.330752,-0.176437,0.016834,-0.134043,0.931154,-0.276499,-0.304987,0.403948,-0.349278,0.041408,0.168998,-0.338847,0
-1.969945,2.332462,0.493701,-0.327389,-2.878070,0.978862,0.204220,-0.198774,1.140352,-0.119920,0.430964,-0.976008,-0.227152,0.428149,0.440283,-0.725131,-0.131369,-0.529046,0.281712,-0.065299,0.427142,0.024491,-1.042393,-0.207106,-0.116909,-0.338529,-0.165954,1.044769,-0.196709,0.037638,0.105966,0.484773,-0.193026,-0.418447,0.537172,-0.239864,0.278450,0.207966,-0.188228,0
-0.910135,2.159224,-1.066891,-0.369090,-2.296479,1.631317,0.666229,-0.085474,0.787150,0.483343,-0.264107,-0.514910,-0.605488,1.451216,-0.856553,-0.938365,-0.615367,-0.230747,0.191324,-0.322590,-0.165321,0.169878,-0.395879,0.284557,-0.747759,-0.227575,-0.251489,0.890446,-0.826457,-0.140228,0.283511,0.950184,0.376174,-0.170906,0.136103,-0.522676,0.133752,-0.167586,-0.608174,0
0.428407,2.683942,-0.412389,-1.394965,-4.073168,0.253573,-0.177592,0.009380,0.331656,-0.074981,0.670389,-1.643256,-0.478765,0.963553,0.079467,-0.132685,-0.003129,-0.583514,0.216861,-0.193158,0.488631,0.418761,-0.615793,-0.005764,0.509563,-0.349708,-0.602276,0.335824,-0.151231,0.123045,0.128344,0.703815,0.075587,-0.675856,0.310997,-0.193836,-0.025754,0.023477,-0.298788,0
-1.649657,2.348029,-0.044876,-0.745161,-2.855723,0.971195,0.172155,-0.613582,1.499997,-0.599848,-0.140012,-0.550898,-0.125009,1.027593,-1.126608,-0.166604,-0.667620,-0.065350,0.288296,0.373682,-0.100105,-0.174245,-0.812714,-0.245045,-0.562452,-0.299137,-0.580879,0.695967,-0.397116,0.118148,-0.386826,0.409516,0.611381,-0.885091,0.653266,-0.029594,-0.028117,-0.014584,-0.231038,0
1.218991,2.757657,-0.906062,-0.061863,-3.907417,0.201696,-0.400851,-0.921757,0.832344,-0.721625,0.023286,-2.160601,0.130729,1.882745,-0.406270,-0.305133,0.111311,-0.891525,0.286917,0.360994,0.255348,0.388336,-0.508035,-0.597797,-0.540682,-0.175142,0.062096,0.491044,-0.310115,-0.056893,0.128356,0.836663,0.067865,-0.691844,0.363858,-0.276786,0.027450,0.110974,-0.303122,0
0.522768,2.416298,-0.022763,0.232024,-4.490898,0.882714,-0.746323,0.052939,0.236622,-0.045179,0.776374,-1.568702,-0.379459,0.860323,0.080554,-0.723529,0.123119,-0.329238,0.571538,-0.723522,0.837708,0.194307,-0.422690,-0.304971,-0.775418,0.025754,-0.590485,0.580783,-0.300026,0.421331,0.220839,0.562880,0.221168,-0.568597,0.336520,-0.414052,0.107567,0.042464,-0.238831,0
-0.369191,2.361709,-0.589428,-0.599747,-3.335420,0.503108,-0.753180,-1.080947,-0.320539,-0.058398,-0.831437,-1.405066,0.013448,1.232836,0.750415,-0.394636,-0.657871,-0.554643,0.513796,0.019169,0.062767,0.578156,-0.842230,0.349259,-0.183094,-0.712150,0.037468,0.116213,-0.570110,-0.022947,0.313735,0.905797,-0.450916,-0.380955,0.384858,-0.411193,-0.119737,0.075194,-0.094284,0
1.176968,2.908354,-0.817816,-1.438090,-4.051528,-0.500415,-0.074905,-0.006023,0.127831,-0.529443,0.383753,-1.959587,-0.608964,1.592218,-0.615686,-0.056336,-0.275169,-0.702174,0.176981,-0.068376,0.297382,0.470902,-0.526297,0.067833,0.163998,-0.194917,-0.592806,0.301286,-0.641149,0.084864,0.174183,1.030133,0.073165,-0.247579,0.191090,-0.103660,0.032372,0.078150,-0.297703,0
0.176068,2.343793,-0.784207,-0.331801,-3.865566,1.164530,-0.396281,0.234868,-0.035703,0.025752,0.703736,-1.877939,-0.645772,1.689475,-0.416581,-0.290757,0.153052,-0.112770,0.172357,-0.315579,-0.434540,0.200694,-0.904959,0.482013,0.269801,-0.610709,-0.711234,0.195067,-0.239876,-0.058252,-0.097329,1.060807,0.197683,-0.471546,0.256610,-0.254471,-0.145268,-0.060960,-0.025184,0
-1.600981,1.958666,-0.298865,0.153065,-3.624402,0.851951,-0.941613,1.201441,-0.391185,-0.108488,0.514889,-1.483516,-0.450823,0.768263,-0.698779,0.547699,-0.393731,-0.227723,0.148703,0.032649,0.207610,0.677051,-0.236886,-0.095509,-0.052214,-0.425972,-0.216123,0.489728,-0.516239,-0.158701,0.622333,0.643389,0.375708,0.096982,0.065424,-0.319747,-0.099350,-0.248797,-0.361281,0
0.114470,2.159214,-0.386315,0.162804,-3.248952,2.333760,-1.395057,-0.490465,1.126592,0.631678,0.176754,-1.263060,-0.244773,1.103794,0.476807,-0.683497,-0.137349,0.267592,-0.379272,-0.542000,0.221361,-0.330079,-0.440452,-0.534844,-0.632003,-0.184272,-0.606583,0.759878,-0.485017,-0.040255,-0.022897,0.515563,-0.042203,-0.925191,0.195735,-0.716461,0.026326,0.229129,-0.572906,0
1.122529,2.630953,-0.891994,1.369298,-4.225588,0.082938,-1.005279,0.258444,0.309828,0.331010,1.354568,-1.628057,-0.724970,0.756587,-0.128351,0.005574,-0.526641,-0.135720,-0.348818,-0.008731,-0.709256,0.369772,-0.401278,-0.372669,0.070346,-0.443481,-0.042503,0.427325,-0.721456,0.146502,-0.225596,0.239798,-0.087031,-1.020228,0.637900,-0.893413,-0.124905,0.202063,0.002474,0
0.055928,2.479460,-0.460513,-0.877700,-4.044182,0.288926,1.125063,-0.323191,-0.431349,-0.412741,-0.007552,-1.468498,-0.550674,0.861422,0.056479,-0.835998,-0.864714,-0.474837,0.934499,-0.077215,0.364808,0.030045,-0.467934,-0.411799,-0.666761,0.137459,-0.861837,0.406944,-0.607564,0.359318,-0.269188,0.628306,0.483740,-0.668913,0.134418,0.048463,0.100014,0.122350,-0.445830,0
0.600887,2.243140,-1.433984,-1.056455,-3.713149,1.129846,0.185144,0.715937,-0.261693,0.160235,0.806235,-1.364364,-0.468449,0.511442,-0.351236,0.201366,-0.900119,0.078071,-0.345102,-0.743307,0.050727,-0.033873,-0.381223,-0.545617,-0.502385,-0.266670,-0.402496,0.314742,-0.380532,-0.197077,-0.213461,0.455506,-0.048859,-0.567773,0.437602,-0.034255,-0.000214,0.225167,-0.419342,0
2.015254,2.505178,-0.910474,-0.351530,-4.581563,1.884380,-0.725040,1.069199,0.170951,0.234063,0.026907,-1.775348,0.636955,1.621209,0.163367,-0.266825,-0.200803,-0.218841,0.137108,0.051169,0.005720,0.223692,-0.516411,-0.408225,-0.373015,-0.610906,-0.350370,0.484135,-0.866134,0.116594,0.551402,0.754551,0.320991,-0.517773,0.013236,-0.011245,0.064352,0.125217,-0.362682,0
-1.188152,2.332254,-0.193848,0.048168,-3.446865,1.038472,0.089308,0.807624,-0.094566,0.951571,0.214813,-1.507417,0.122005,0.929265,-0.878419,-0.529907,-0.132602,-0.232878,0.769967,-0.705516,0.337060,0.164493,-0.272250,0.253316,-0.120323,-0.342127,-0.520156,0.449411,0.174052,0.048014,-0.181149,0.798904,-0.222214,-0.007169,0.002717,-0.050526,0.208709,-0.206430,-0.428891,0
1.877390,2.603506,-1.514412,0.425691,-4.072011,1.066314,-1.112815,-0.449245,0.923345,0.358489,0.381619,-1.477845,0.443535,1.440408,-0.208448,-0.294766,-0.982395,-0.557185,-0.662857,-0.474619,-0.508352,0.356548,-0.111562,-0.097722,-0.760747,-0.499831,-0.197918,0.722020,-0.174120,0.245066,0.091939,0.554435,0.268441,-0.376307,0.312153,-0.386249,-0.163887,0.017574,0.024503,0
1.400377,2.296172,-1.428324,0.193383,-3.736510,1.704661,-1.456952,-0.650184,0.948874,0.140343,-0.163600,-1.783764,0.008310,1.028251,0.488500,-0.283066,0.078290,0.134952,0.341693,-0.855437,0.514004,0.169180,-0.157614,-0.100779,-0.690146,-0.067499,-0.619620,0.332890,-0.763656,-0.137990,0.385207,0.812236,-0.031619,-0.429324,0.076583,-0.326377,0.013302,-0.034029,-0.199458,0
0.984390,2.519707,-1.198158,-0.555879,-3.721036,0.553304,-0.279579,-0.178922,0.355965,-0.864580,0.225381,-2.138692,-0.139617,1.581222,-0.614411,0.051994,0.143479,-0.781868,0.392767,0.048068,0.050989,0.453238,-0.508844,-0.102170,0.106282,-0.487453,-0.127815,0.521952,-0.370144,-0.011216,0.204321,0.852308,0.179525,-0.597311,0.548691,-0.347564,0.061079,0.080847,-0.066761,0
-1.748176,1.904835,-0.429768,-0.550062,-2.775604,1.465178,0.741004,0.187059,0.212823,-0.470782,0.572781,-0.849859,0.214736,0.591964,0.147535,-0.249216,-0.620387,-0.275228,0.100393,-0.567567,0.141694,0.086696,-0.075522,-0.362621,-0.968022,-0.060111,-0.327050,1.131719,-0.604799,-0.449444,0.330500,0.689127,0.259054,-0.373249,0.123873,-0.207152,0.092037,0.489900,-0.452150,0
0.377750,2.564781,0.008076,-0.561105,-4.147193,0.385300,-1.363672,-0.008659,0.934305,-0.035397,0.598129,-1.538857,0.126543,1.193808,0.720355,-0.722076,-0.151976,-0.166866,0.498261,-0.342240,0.467353,0.281008,-0.725835,-0.141744,-0.115765,-0.215254,-0.416052,0.987620,-0.076303,0.173009,0.104428,0.764994,0.149230,-0.436882,0.491340,-0.223390,0.100986,-0.106181,-0.493067,0
0.065720,2.428970,-0.869504,-0.667157,-3.840671,0.628582,-0.480638,-0.223201,-0.222386,0.266167,0.718696,-1.253050,0.703761,0.971498,-0.786231,-0.196300,-0.736482,-0.373460,-0.082989,-0.616647,-0.005285,0.480096,-0.203524,-0.539991,-0.571936,-0.539392,-0.385871,0.479666,-0.226420,-0.022958,-0.024553,0.655891,-0.132104,-0.303508,0.230362,-0.134990,0.146912,0.219796,-0.132758,0
-1.074011,2.520715,-0.296255,-0.504968,-2.954728,1.139231,0.235786,0.608170,0.936087,0.409365,0.126964,-1.023292,0.824689,1.397290,-0.025351,-0.209739,0.089910,-0.283029,0.565017,-0.044415,0.197606,-0.054231,-0.656039,0.041452,-0.110338,-0.340503,-0.147585,0.504802,-0.549253,-0.130901,0.003003,1.024796,-0.014621,-0.692281,0.419831,-0.194835,0.013624,0.243435,-0.217440,0
1.101531,2.639351,-1.218984,-0.389616,-3.824569,0.587919,-1.221289,-0.290779,0.964839,0.111243,0.423465,-1.837831,0.090656,1.860677,-0.447381,-0.330801,-0.147961,-0.144325,-0.498018,-0.683135,-0.232118,0.368817,-0.138661,0.055653,-0.399596,-0.300240,-0.371062,0.445746,-0.325315,0.005533,0.041833,0.812779,0.235306,-0.470368,0.502722,0.080627,0.102117,0.013739,-0.282264,0
-0.746682,2.570760,-0.103856,-0.150655,-3.518396,0.796888,-0.872629,-0.421079,0.207857,0.127483,0.654229,-1.391840,-0.422048,1.233106,0.168357,-0.158559,0.033452,-0.832488,-0.134405,0.209131,0.133080,0.057492,-0.281952,-0.095308,-0.967282,0.264885,-0.281684,0.529515,0.253633,0.265195,0.122314,1.222799,-0.159001,-0.279775,0.482599,-0.293683,-0.102886,0.027400,-0.111875,0
-0.546997,2.429434,-0.995771,-0.879695,-2.325810,1.196625,0.190001,-0.086184,1.009074,0.705302,-0.444421,-0.830872,-0.464771,1.355228,0.812007,-0.977720,-0.640875,-0.094497,0.174021,-0.072499,-0.540657,0.464034,-0.532192,0.517511,-0.286260,-0.151745,0.013213,0.770483,-0.273577,-0.351253,0.279660,0.920455,0.192978,-0.391676,0.262446,-0.408311,-0.068916,0.084176,-0.613613,0
-0.674777,2.410659,0.140978,0.585935,-3.190856,0.748456,-0.574716,-0.425146,0.213222,1.505075,0.388073,-1.769811,0.525307,0.980903,0.696546,-1.268782,-0.374076,0.092419,-0.056477,-0.481902,0.302799,0.006879,-0.679913,-0.329266,0.038815,-0.498126,-0.228367,0.646983,0.193997,0.396843,-0.729505,0.297916,-0.375038,-0.892742,0.541618,-0.484321,0.176937,0.291758,-0.182739,0
0.040858,2.289688,-1.139072,-0.966403,-3.472742,0.766584,-0.182384,0.241622,-0.064189,-0.490874,-0.713506,-1.112859,0.165509,1.495985,0.982235,0.050265,-0.843415,-0.589553,0.387430,0.229569,-0.091490,0.538376,-0.510199,0.066760,-0.519006,-0.593643,-0.121869,0.273698,-0.770795,-0.004465,0.371788,0.894327,-0.661823,-0.317211,0.261337,-0.311003,-0.088183,0.192231,-0.395290,0
0.652020,2.644174,-1.527697,-0.512669,-3.930726,0.225127,0.169186,0.546284,0.322693,-0.261555,0.362113,-1.403776,-0.481679,0.403227,-0.468915,0.549501,-0.725655,-0.990527,-0.002422,-0.437075,-0.151012,0.549526,-0.554069,0.366912,-0.183001,-0.622879,-0.414305,0.336875,-0.212044,0.139979,0.033960,0.794836,-0.208280,-0.614831,0.296166,-0.364486,0.227737,0.435470,-0.146912,0
-0.704245,2.864332,0.338916,-0.015570,-3.861274,-0.303127,-1.146062,0.349771,0.535208,-0.046158,0.747787,-1.334574,0.319085,1.036206,0.629650,-0.179262,-0.317268,-0.589347,0.103957,-0.245941,0.336104,0.233036,-0.360755,-0.178764,0.103243,-0.401801,-0.347581,0.812661,-0.388264,0.325399,-0.177641,0.925610,-0.423837,-0.546548,0.090568,-0.296211,-0.043814,0.077370,-0.426230,0
-1.116067,2.643948,0.105534,-0.551791,-3.224609,0.534404,0.250569,0.473697,0.851669,0.372947,0.528914,-0.990752,0.058460,0.825356,-0.171739,-0.484886,0.025359,-0.550799,0.133076,-0.328238,0.804619,0.014056,-0.825706,-0.363042,-0.488995,-0.010522,-0.239218,0.783518,-0.632515,0.181784,-0.064513,0.757791,-0.123446,-0.615010,0.410748,-0.305413,0.261936,0.316885,-0.341778,0
-2.176276,1.865503,0.341930,0.187266,-2.751768,1.758617,-0.865433,0.021702,0.003856,-0.198276,0.262566,-1.136024,-0.161430,1.022420,0.424385,-0.187775,-0.376935,-0.045299,0.231485,-0.163752,-0.106109,-0.229467,-0.649449,-0.542664,-0.480335,0.120341,0.572812,0.583718,-0.481928,-0.475894,0.427044,1.181724,-0.222677,-0.095183,0.275850,-0.019348,-0.329525,0.268113,-0.464065,0
0.507387,2.569452,-0.382841,-0.247413,-4.001198,0.615661,-0.832278,-0.345273,0.336990,0.434222,0.542715,-1.712078,-0.108424,1.468872,0.775809,-0.905182,-0.466169,-0.659468,0.311498,-0.544854,0.435045,0.523147,-0.493098,-0.211816,-0.134507,-0.345704,-0.350796,0.813827,-0.021074,0.392662,0.137519,0.560933,0.267008,-0.199189,0.324638,-0.211648,0.171995,0.102754,-0.120164,0
0.418420,2.509181,-1.254811,-0.101344,-3.457542,0.587956,-0.618894,-0.698293,-0.132272,0.036459,-0.395453,-2.293064,0.084456,1.282979,0.885182,-0.375100,-0.681260,-0.504111,0.202693,0.056017,-0.455879,0.220313,-0.490668,0.555232,-0.935730,-0.007338,-0.019393,0.430419,-0.702335,-0.073663,-0.062762,1.276893,0.432987,0.144326,0.486588,0.149284,-0.024004,0.031321,-0.371823,0
1.360076,2.968777,-0.841432,0.165965,-4.181943,0.461075,-0.569201,-0.611370,1.122264,-0.026490,0.520856,-2.073721,-0.365547,1.315864,0.610470,-0.179508,-0.577452,-0.866041,-0.130728,-0.125589,-0.095098,0.082128,-0.396237,-0.162612,-0.237053,-0.430970,-0.193040,0.187731,-0.302021,-0.021820,0.134334,0.748971,-0.357852,-0.442068,0.494535,-0.033711,-0.200847,-0.062017,-0.139573,0
2.067201,2.658651,-1.887596,0.519825,-3.956477,0.734691,-0.930037,-0.496397,1.022774,0.531672,0.584663,-1.646657,0.150888,1.263596,0.163011,-0.231172,-1.355728,-0.485394,-0.774761,-0.386386,-0.578225,0.271518,0.007252,-0.178978,-0.835831,-0.468509,-0.135326,0.706135,-0.110529,0.165594,-0.115483,0.524346,0.154757,-0.487901,0.521737,-0.293637,0.106456,-0.157778,-0.127093,0
-1.938156,2.363948,-0.379294,-0.432156,-2.451764,-0.021278,0.922098,0.345934,1.139537,-0.506398,0.788976,-1.449225,0.101620,0.574051,-0.899663,-0.277001,-0.193734,-0.407436,-0.064704,-0.582911,-0.403503,0.223779,-0.299817,0.179123,0.235397,-0.322420,-0.585455,1.036385,-0.605326,-0.137210,-0.074860,0.607444,0.022298,-0.554204,0.136712,-0.074375,-0.253334,0.552635,-0.483961,0
-0.514362,3.010007,0.095358,-1.094345,-3.471862,-0.307431,-1.367592,-0.328422,0.390690,0.172838,0.256690,-1.649319,0.032954,1.776371,0.396652,-0.326893,0.089659,-0.559605,0.047714,0.466377,-0.130850,0.354117,-0.625672,0.497724,0.134644,-0.189818,-0.310627,0.661662,0.009917,-0.012517,0.041279,1.358500,-0.232792,-0.353006,0.280032,-0.024243,0.089421,-0.052228,-0.216679,0
0.681128,2.266127,-1.800848,-0.728267,-2.945282,1.735439,-0.144369,-0.603010,0.552736,0.415060,0.128998,-0.693441,-0.443108,1.565845,-0.499396,-0.169961,-0.865201,-0.482746,-0.178507,-0.355540,-0.181910,0.266003,-0.142968,0.231898,-0.591656,-0.428311,0.022904,0.768677,-0.088962,-0.240011,0.268201,1.090807,0.007707,-0.478456,0.605735,-0.509427,0.005805,0.347111,-0.494054,0
-0.316643,2.150441,-1.190526,-0.334622,-3.574850,0.895632,0.335239,-0.201368,-0.746986,-0.133298,-0.857864,-0.573983,0.592766,1.063977,-0.598834,0.023312,-0.965125,-0.713795,-0.212245,-0.160297,0.293945,0.482348,-0.479690,-0.312517,-0.919145,-0.453498,0.082643,-0.156845,-0.828866,-0.150165,0.571761,0.821899,-0.720126,-0.265306,0.229180,-0.262986,0.005148,0.225840,0.123271,0
-0.819698,2.181658,-0.520571,-0.054000,-3.165947,1.328122,-0.606836,-0.357559,-0.121405,0.313144,0.249102,-1.900261,-0.578312,1.610930,-0.908761,-0.225226,0.336165,-0.038918,0.411085,1.007092,0.097651,-0.037477,-0.371014,-0.308340,-0.120917,-0.474248,-0.791492,0.609517,-0.009626,-0.076195,-0.194963,0.604826,0.857033,-0.525943,0.629170,-0.183470,0.377728,0.200150,-0.827383,0
-1.528544,2.661699,0.194888,0.035113,-2.960564,0.359478,-0.240430,1.132629,0.769787,0.910419,0.485838,-0.891158,0.164493,1.348281,0.998081,-0.556719,-0.373677,-0.482263,0.671218,-0.350383,-0.016010,0.401305,-0.589177,0.506526,0.131119,-0.287435,-0.357963,0.422900,-0.052967,0.147821,0.076204,0.731210,-0.368775,-0.277209,0.083899,-0.192824,0.264563,-0.336334,-0.414842,0
0.012476,2.031349,-1.167516,-1.984044,-2.269382,0.579486,0.855288,-0.821143,1.288476,-0.401047,0.133496,-1.610462,-0.232760,1.237352,0.674409,-0.958194,-0.643602,0.011223,-0.230745,-0.064529,-0.214890,0.112255,-0.519683,-0.692564,-0.393757,-0.012317,-0.111128,0.575744,-0.191118,0.315715,-0.222278,0.965970,-0.186859,-0.502165,0.341802,-0.349480,0.045632,-0.296360,-0.523782,0
0.070353,1.909120,-1.450500,-1.808520,-2.610976,0.991295,1.291793,-0.219322,1.039183,-0.423414,-0.282020,-1.550494,0.360749,1.447368,-0.028801,-0.401927,-0.860584,-0.276701,-0.126310,-0.095038,0.110432,0.162095,-0.324485,-0.694197,-0.543374,-0.083953,-0.259051,0.273750,-0.030062,0.179527,0.049622,0.903867,-0.042933,-0.564496,0.295579,-0.497168,0.012135,-0.096207,-0.106490,0
0.735777,2.724129,-0.888182,-1.153848,-4.098106,0.257450,-0.944363,-0.644154,0.283689,0.025227,0.273566,-1.581282,-0.041244,0.932689,0.348254,-0.103367,-0.952803,-0.597001,-0.033382,-0.212057,-0.082582,0.579874,-0.347049,-0.273353,-1.368124,-0.147015,0.016264,0.501815,-0.481198,0.229080,-0.076775,0.881827,-0.003560,-0.092104,0.489996,-0.205896,-0.005143,0.358681,-0.312793,0
2.229733,2.724722,-1.631022,-0.928845,-4.886191,0.709599,-1.050824,-0.182191,0.051837,-0.760906,0.036004,-1.373840,-0.828462,0.310895,0.465158,0.180595,-1.418891,-0.209038,0.165524,-0.037278,-0.518882,0.029525,-0.016493,0.069593,-0.575190,-0.574893,-0.463550,0.814087,0.199008,0.032888,0.101057,1.081849,0.000709,-0.377461,0.441748,-0.273709,-0.004347,0.147577,-0.095332,0
-1.319922,2.521600,-0.070618,0.345417,-3.255641,-0.291340,0.284384,-0.862612,1.076635,-0.989891,0.505396,-1.116142,-0.206587,1.078566,0.426863,0.004232,-0.456125,-0.454132,0.876045,0.323398,-0.090835,0.208248,-0.607452,-0.174095,-0.367906,0.086816,-0.553062,0.244891,-0.673734,0.470314,-0.617399,0.520099,0.537970,-1.199862,0.588411,-0.294344,0.050185,-0.034286,-0.504447,0
