0.0075217,0.009541,0.001382,0.0073911,0.0072379,0.0010633,0.95
0.0017511,0.0011048,0.00065153,0.0014686,0.0071368,0.0071605,0.95
0.0017011,0.0010608,0.00059596,0.0040292,0.0077221,0.0046356,0.95
0.0024056,0.001338,0.00063015,0.0014279,0.0091381,0.010305,0.95
0.0015853,0.0016655,0.00081903,0.0042874,0.0092294,0.0083574,0.95
0.011237,0.013327,0.0014499,0.0019052,0.0052302,0.00045105,0.95
0.010008,0.012405,0.0012821,0.0062763,0.0044995,0.00039018,0.95
0.0017538,0.0013279,0.00094638,0.001239,0.0040382,0.0066709,0.95
0.00099371,0.0012395,0.00046039,0.0055109,0.0046037,0.004829,0.95
0.002004,0.0012811,0.00095049,0.0011432,0.010254,0.0072779,0.95
0.0015209,0.0014668,0.00066237,0.0040544,0.010416,0.0055996,0.95
0.007982,0.0097478,0.0012854,0.0017332,0.0063492,0.00073818,0.95
0.0079268,0.0090398,0.00094089,0.0055634,0.0052169,0.000841,0.95
0.0018019,0.0023636,0.00097346,0.0026538,0.0051052,0.0043815,0.95
0.0019817,0.0017247,0.0010444,0.0063292,0.0054606,0.0035379,0.95
0.0017248,0.0017435,0.00074342,0.0018109,0.01,0.0089505,0.95
0.0012205,0.0018998,0.00082238,0.0040479,0.010406,0.0074766,0.95
0.0098956,0.01254,0.00087723,0.0020888,0.0063557,0.00070481,0.95
0.009155,0.012056,0.0012942,0.008865,0.0052524,0.00056691,0.95
0.0036756,0.0022357,0.0013224,0.0018606,0.0034604,0.006592,0.95
0.0011872,0.0014414,0.00058636,0.006661,0.0040981,0.0048533,0.95
0.0021222,0.0014186,0.001153,0.0024221,0.0094671,0.0098417,0.95
0.0019163,0.0012885,0.00054865,0.0067396,0.0092271,0.0080506,0.95
0.0092118,0.014043,0.0014698,0.0019507,0.0066406,0.0010733,0.95
0.0083104,0.01292,0.0011876,0.0073827,0.0062692,0.0010128,0.95
0.0015932,0.0014866,0.00084257,0.0022621,0.0041556,0.0067099,0.95
0.0017191,0.0013494,0.00063706,0.0063437,0.0051573,0.005075,0.95
0.0026501,0.0023716,0.00094008,0.0031323,0.0076016,0.0081374,0.95
0.0017386,0.0015658,0.00067508,0.0075074,0.0078533,0.0063552,0.95
0.0096768,0.013632,0.0011995,0.0021072,0.0079328,0.0077529,0.95
0.0089741,0.0123,0.00092566,0.0093197,0.0090581,0.0072716,0.95
0.0027998,0.0013625,0.00096739,0.0046497,0.034367,0.0082829,0.95
0.0017629,0.0015564,0.00077659,0.0077882,0.031683,0.0073735,0.95
0.0021725,0.0014206,0.00061458,0.0033737,0.04384,0.011681,0.95
0.0019196,0.0012225,0.00066133,0.0047074,0.040021,0.010047,0.95
0.0084796,0.0086333,0.0014112,0.0021821,0.0064108,0.00086968,0.95
0.0073941,0.0083611,0.0015088,0.0042015,0.0053899,0.00052709,0.95
0.0017417,0.0021433,0.0010234,0.0015183,0.0056626,0.0043392,0.95
0.0022264,0.0016315,0.00066224,0.0035442,0.0075525,0.0036548,0.95
0.0030725,0.0020746,0.00096013,0.0015574,0.010013,0.0072869,0.95
0.0036134,0.0022613,0.00086318,0.0022925,0.010604,0.0047394,0.95
0.0086846,0.0092234,0.0013955,0.0023418,0.0069143,0.00069308,0.95
0.0057163,0.0093672,0.00091799,0.0053148,0.005766,0.00044507,0.95
0.0036179,0.0017419,0.0015956,0.0016423,0.0051878,0.0058335,0.95
0.0030471,0.0016018,0.00075151,0.0051587,0.0066156,0.0046035,0.95
0.002043,0.0025625,0.0012125,0.0019259,0.0092268,0.0079539,0.95
0.0025521,0.001969,0.00095682,0.0036126,0.0097749,0.0061309,0.95
0.0079221,0.0075814,0.0013321,0.0028773,0.0061769,0.00086487,0.95
0.0071441,0.0068481,0.001125,0.0067689,0.0052412,0.00047129,0.95
0.0014984,0.0013383,0.0012442,0.0032886,0.0041405,0.0082898,0.95
0.0012666,0.00089968,0.00059198,0.0040738,0.0048013,0.0047708,0.95
0.0017148,0.0017074,0.0017581,0.0016762,0.0079711,0.007731,0.95
0.0014821,0.0016012,0.00049491,0.0036789,0.0089513,0.0058219,0.95
0.0088112,0.010462,0.0018249,0.0033115,0.0082765,0.0009355,0.95
0.0075496,0.0093169,0.0010652,0.0062112,0.006018,0.00070392,0.95
0.0020897,0.0013179,0.00065652,0.0017104,0.004664,0.0043438,0.95
0.0018517,0.0019106,0.0012498,0.0063448,0.0053055,0.0036911,0.95
0.0023576,0.0018958,0.0010811,0.0020813,0.0069378,0.0077289,0.95
0.0014258,0.0015235,0.0010008,0.0048186,0.0078309,0.007156,0.95
0.0081988,0.013861,0.0032558,0.0022133,0.0070726,0.00057147,0.95
0.0070305,0.012342,0.0012356,0.0059793,0.0057497,0.00040318,0.95
0.0010003,0.003237,0.003975,0.0019643,0.0038501,0.0047156,0.95
0.00085237,0.0007863,0.00092592,0.0063036,0.0046165,0.0037032,0.95
0.0020619,0.0021885,0.0010629,0.0023493,0.0068515,0.0088274,0.95
0.0014765,0.0013867,0.00078539,0.0050067,0.0081066,0.0072585,0.95
0.011634,0.012337,0.0017252,0.0022977,0.0080275,0.0011563,0.95
0.0095777,0.010764,0.0013978,0.008267,0.0066262,0.00058712,0.95
0.011634,0.012337,0.0017252,0.0022977,0.0080275,0.0011563,0.95
0.0095777,0.010764,0.0013978,0.008267,0.0066262,0.00058712,0.95
0.0019361,0.00091291,0.00061644,0.0031201,0.0055912,0.0072011,0.95
0.0014591,0.0010231,0.00041395,0.0055254,0.0073292,0.0063184,0.95
0.011267,0.014231,0.0014792,0.0030422,0.0082545,0.009276,0.95
0.010042,0.012764,0.0013437,0.0093723,0.0099888,0.0083218,0.95
0.0019478,0.0012409,0.00070272,0.0041751,0.036405,0.011916,0.95
0.0015742,0.0009898,0.00072749,0.0079486,0.033851,0.0098826,0.95
0.0025816,0.0017129,0.00070349,0.0055617,0.03816,0.0098081,0.95
0.0021967,0.001265,0.0005219,0.0065653,0.035101,0.0088734,0.95
0.011267,0.011452,0.0023021,0.0033312,0.0083234,0.0029306,0.95
0.0091437,0.0098897,0.0017162,0.0066339,0.0075012,0.0026975,0.95
0.0021641,0.0025331,0.0013518,0.0025759,0.0064201,0.0066034,0.95
0.002405,0.0014417,0.00073789,0.0042696,0.0061013,0.0056812,0.95
0.0022432,0.002484,0.0015181,0.0033125,0.0096517,0.0089862,0.95
0.0023213,0.001912,0.00074953,0.0043961,0.011377,0.0065415,0.95
0.009915,0.011748,0.0019738,0.0043924,0.0086747,0.00099808,0.95
0.0080282,0.010332,0.0021396,0.0077331,0.0072451,0.0008333,0.95
0.0014435,0.0013796,0.00080861,0.0015017,0.0061122,0.0074046,0.95
0.00092986,0.0013773,0.00082212,0.0032179,0.0075044,0.0055118,0.95
0.0030002,0.0014594,0.00068337,0.0023749,0.011147,0.0082686,0.95
0.001537,0.00211,0.0012423,0.0037811,0.011712,0.0068075,0.95
0.0095681,0.011741,0.00097997,0.0028159,0.0062533,0.0009619,0.95
0.0088825,0.010771,0.0013786,0.0065213,0.0050762,0.00079999,0.95
0.0019501,0.0016793,0.00091321,0.002042,0.0060043,0.0051291,0.95
0.001544,0.0020183,0.0010321,0.0059094,0.0072332,0.0038638,0.95
0.0021281,0.0014127,0.0010906,0.0018756,0.0078616,0.010056,0.95
0.0013716,0.0017187,0.0010992,0.0044701,0.0092173,0.0076425,0.95
0.0083538,0.01342,0.001376,0.0034101,0.007408,0.00091686,0.95
0.0077368,0.011493,0.0011122,0.0068256,0.0061824,0.0004826,0.95
0.0018987,0.0015427,0.00086293,0.0015595,0.0055336,0.0070711,0.95
0.001663,0.0014429,0.00066889,0.005876,0.0073177,0.0050948,0.95
0.0021394,0.0023196,0.00088178,0.0016888,0.007638,0.0083579,0.95
0.0017604,0.0020153,0.00080075,0.0043447,0.0077347,0.005945,0.95
0.009463,0.01461,0.0018743,0.0036006,0.0082986,0.0006996,0.95
0.008191,0.012903,0.00098898,0.007366,0.0065793,0.00055704,0.95
0.0017182,0.0016366,0.0011179,0.0026333,0.0049539,0.0057066,0.95
0.0017548,0.00093833,0.0004658,0.0070912,0.005849,0.0043759,0.95
0.002308,0.001546,0.00064333,0.0020052,0.0062653,0.0061547,0.95
0.0014404,0.0015518,0.000996,0.0046506,0.0067624,0.0048979,0.95
0.0087827,0.014723,0.0021426,0.0036466,0.0072597,0.0010719,0.95
0.0071782,0.012887,0.0017159,0.0087481,0.0062789,0.00054994,0.95
0.0021891,0.0018045,0.0010308,0.0039251,0.003612,0.0059853,0.95
0.0016398,0.0014713,0.00084836,0.0097667,0.0044514,0.0046013,0.95
0.0030263,0.0032157,0.0021162,0.0045586,0.0059732,0.0099972,0.95
0.0018957,0.0020783,0.00050952,0.0089545,0.0061362,0.0074863,0.95
0.010238,0.0154,0.0016857,0.0034817,0.0064526,0.0074423,0.95
0.0087104,0.013084,0.0011806,0.0077566,0.0069723,0.0061483,0.95
0.0010825,0.001662,0.00077816,0.0076079,0.040776,0.011764,0.95
0.0012801,0.00091816,0.0004752,0.0082937,0.037287,0.0099564,0.95
0.00099288,0.00078108,0.0005884,0.005418,0.037881,0.0078784,0.95
0.00071759,0.00051769,0.00040428,0.007945,0.034558,0.0067912,0.95
0.0072489,0.010782,0.0011094,0.0021515,0.0083783,0.0011624,0.95
0.0060202,0.010497,0.0013878,0.0077158,0.0075474,0.0010511,0.95
0.0026417,0.00262,0.0011849,0.0018147,0.0069205,0.0066445,0.95
0.002451,0.002438,0.0015781,0.0042569,0.0073433,0.005813,0.95
0.0037394,0.002152,0.0011156,0.0014842,0.012747,0.011975,0.95
0.0020283,0.0025857,0.0011578,0.0029024,0.013107,0.0092307,0.95
0.0095401,0.012079,0.0019362,0.0027093,0.0080482,0.0005797,0.95
0.0085143,0.010989,0.0016327,0.0072225,0.0071615,0.00061045,0.95
0.0017658,0.0014467,0.00098012,0.0016013,0.0069304,0.0058293,0.95
0.0014722,0.0011413,0.00077831,0.0040403,0.0073761,0.0045769,0.95
0.001865,0.0019153,0.0011001,0.0013929,0.0091617,0.010686,0.95
0.0020695,0.0015669,0.00049356,0.0044757,0.0090885,0.0081762,0.95
0.011183,0.012843,0.0015446,0.0020709,0.0065576,0.00070334,0.95
0.0094883,0.011652,0.0013162,0.0057987,0.0062244,0.0005173,0.95
0.0013663,0.0008707,0.0007854,0.0014618,0.004864,0.0057495,0.95
0.0011871,0.00068492,0.00061875,0.0057946,0.0047954,0.0044682,0.95
0.0013658,0.0013973,0.00084702,0.0016237,0.0087607,0.010467,0.95
0.0011326,0.00083704,0.00058698,0.0041458,0.0088752,0.0079005,0.95
0.0097168,0.009996,0.0011134,0.0016608,0.0077767,0.0006262,0.95
0.0086249,0.0086188,0.00081206,0.0064548,0.0067662,0.00068277,0.95
0.0021136,0.0027226,0.0013136,0.0015467,0.0048757,0.0056855,0.95
0.0015431,0.0017875,0.00094054,0.0058658,0.0049735,0.0042153,0.95
0.00182,0.00152,0.00079928,0.0012676,0.0094019,0.0080534,0.95
0.0013596,0.0015094,0.00080198,0.0047379,0.0092901,0.0066176,0.95
0.010051,0.013775,0.0010165,0.0025397,0.0077432,0.0011398,0.95
0.0096615,0.012095,0.0013605,0.0083337,0.0063311,0.00065119,0.95
0.0039164,0.0011743,0.0014355,0.0024145,0.004229,0.0050924,0.95
0.0014245,0.00075044,0.00055466,0.0078741,0.0042391,0.0035377,0.95
0.0018868,0.0016792,0.00091908,0.0025473,0.0078692,0.0069371,0.95
0.0015456,0.0012347,0.00043331,0.0065464,0.0075425,0.0052649,0.95
0.0089517,0.014408,0.0011856,0.0017091,0.0061505,0.00138,0.95
0.0085235,0.012728,0.0015242,0.0072024,0.0056564,0.00085188,0.95
0.0025108,0.0015353,0.0012705,0.0019377,0.0045388,0.0044606,0.95
0.0016992,0.0010723,0.00068833,0.0084232,0.0054162,0.0038011,0.95
0.0015183,0.0016563,0.000718,0.0034636,0.0063885,0.0095418,0.95
0.0019508,0.0016264,0.00069541,0.0085952,0.0058889,0.0081701,0.95
0.010423,0.014488,0.00079867,0.0023453,0.0058243,0.0069867,0.95
0.008759,0.012893,0.0008393,0.008118,0.00655,0.0062024,0.95
0.0026598,0.0013674,0.00084426,0.0042179,0.038182,0.011197,0.95
0.0025595,0.00096695,0.00047809,0.0079412,0.033846,0.0096498,0.95
0.0026067,0.0014074,0.00073803,0.0038246,0.046793,0.0080501,0.95
0.0024889,0.00094825,0.00050441,0.0068047,0.041791,0.0070425,0.95
0.010947,0.010701,0.0023313,0.0059882,0.0067414,0.00091448,0.95
0.0075012,0.01081,0.0018001,0.006712,0.0064984,0.0006798,0.95
0.0022352,0.0022117,0.0013834,0.0045019,0.0055925,0.0065261,0.95
0.0018804,0.0016243,0.00077183,0.0038127,0.0045129,0.0041277,0.95
0.0023184,0.0035131,0.001401,0.0038176,0.01052,0.0084379,0.95
0.0046042,0.0027249,0.00074332,0.0031487,0.0087355,0.0041384,0.95
0.0111,0.0087638,0.0026616,0.0069744,0.0066461,0.0011619,0.95
0.0066876,0.0086743,0.0020784,0.006152,0.0058848,0.00048833,0.95
0.0033092,0.0021902,0.0010408,0.0072195,0.0057849,0.0067861,0.95
0.0020281,0.0017942,0.00090885,0.0047197,0.0043478,0.0043423,0.95
0.0042777,0.0023066,0.001013,0.0058095,0.010138,0.0088436,0.95
0.0035763,0.0020897,0.00099838,0.0038089,0.0081152,0.0061856,0.95
0.008734,0.011338,0.0025183,0.0086738,0.0078459,0.0012974,0.95
0.0059987,0.010446,0.0013072,0.0047341,0.0062431,0.00036892,0.95
0.0015097,0.0022111,0.0011091,0.0062111,0.006091,0.0062348,0.95
0.0012307,0.00093248,0.00067412,0.0043941,0.0030312,0.0036192,0.95
0.0012578,0.0012896,0.0024,0.0072063,0.009822,0.0099181,0.95
0.0013832,0.00077015,0.00049259,0.0052993,0.0071953,0.0065056,0.95
0.010086,0.010771,0.0025777,0.0088639,0.0065937,0.0010361,0.95
0.008143,0.009434,0.0013244,0.0045863,0.0059327,0.00053132,0.95
0.0021902,0.001942,0.001031,0.0090858,0.0057319,0.0045387,0.95
0.0012021,0.0015142,0.0009941,0.0085248,0.0021122,0.0028974,0.95
0.0042592,0.0018939,0.0020475,0.0084285,0.007492,0.0094141,0.95
0.0013496,0.0017274,0.00090772,0.0062435,0.0046337,0.0061667,0.95
0.0099688,0.01578,0.0020405,0.012159,0.0060781,0.0010414,0.95
0.0086236,0.012893,0.0011842,0.0056447,0.0054065,0.00044985,0.95
0.001477,0.0023383,0.0020282,0.0043803,0.0050279,0.0052495,0.95
0.0012529,0.00082574,0.00064338,0.012332,0.0015674,0.0035297,0.95
0.0023812,0.0017427,0.0008732,0.0081257,0.0097174,0.0084874,0.95
0.0010788,0.0014176,0.00075966,0.010465,0.0055982,0.0059642,0.95
0.012846,0.01252,0.0019107,0.010362,0.008311,0.0011742,0.95
0.010613,0.010132,0.0011358,0.0041236,0.008014,0.00052558,0.95
0.0014675,0.0014717,0.0011475,0.0041324,0.0049694,0.0040915,0.95
0.001365,0.00095637,0.00062139,0.013322,0.0025128,0.0035612,0.95
0.0016638,0.0015671,0.00060967,0.0030737,0.0086427,0.0075691,0.95
0.0014034,0.001049,0.00058391,0.012943,0.0041083,0.0059044,0.95
0.012647,0.016708,0.0015832,0.014445,0.0082,0.0079873,0.95
0.0099216,0.013443,0.00090571,0.0063883,0.0077963,0.0066213,0.95
0.0021365,0.0014394,0.00090384,0.0097075,0.029856,0.014192,0.95
0.0014679,0.0016034,0.00074669,0.015438,0.021939,0.010909,0.95
0.0032422,0.0015889,0.00068816,0.0061767,0.03564,0.013015,0.95
0.0029528,0.00096944,0.00041781,0.015295,0.027365,0.010122,0.95
0.010584,0.0078839,0.0054872,0.01215,0.0078027,0.0021598,0.95
0.0044937,0.010027,0.0045429,0.010602,0.0075962,0.0017757,0.95
0.0030548,0.0025557,0.0015771,0.015035,0.009344,0.0052943,0.95
0.00195,0.0020024,0.00090531,0.0047102,0.0028196,0.0028594,0.95
0.0029309,0.0029125,0.0020907,0.013337,0.0085105,0.0083499,0.95
0.0019512,0.0021187,0.00068094,0.0032286,0.0050925,0.0044574,0.95
0.013716,0.0092321,0.0069494,0.022289,0.008485,0.0011852,0.95
0.005739,0.0092569,0.0035526,0.011841,0.0067567,0.0010706,0.95
0.0017165,0.0010153,0.00079793,0.018693,0.0075922,0.0052039,0.95
0.0014992,0.00089012,0.00047814,0.0065475,0.00071418,0.0024297,0.95
0.0022816,0.0021945,0.0010759,0.016299,0.013759,0.0085293,0.95
0.001801,0.0020703,0.00080726,0.0044317,0.0072585,0.0047145,0.95
0.0091886,0.0094837,0.0050599,0.028102,0.0097262,0.0012475,0.95
0.0057525,0.008016,0.0026616,0.010775,0.0084482,0.00090735,0.95
0.0025064,0.0028449,0.001063,0.023608,0.0092511,0.0061044,0.95
0.001445,0.001949,0.001321,0.010048,0.001421,0.0032478,0.95
0.0033418,0.0023826,0.0019293,0.018939,0.013105,0.010334,0.95
0.0022325,0.0017231,0.0012661,0.0067391,0.0057102,0.0057252,0.95
0.0096454,0.019357,0.0068601,0.033324,0.0088596,0.0011416,0.95
0.0074202,0.014494,0.0023503,0.0085147,0.0078995,0.00043267,0.95
0.0051371,0.0038877,0.0026033,0.0054349,0.010445,0.0081868,0.95
0.0024418,0.0019973,0.0028098,0.031186,0.0027808,0.0035111,0.95
0.0022987,0.0021368,0.00059163,0.017301,0.013023,0.0081764,0.95
0.0011743,0.0013573,0.00070248,0.0085515,0.0048035,0.0043272,0.95
0.010656,0.019263,0.0050504,0.027302,0.0080008,0.001484,0.95
0.0084153,0.013446,0.0017519,0.0053876,0.0075752,0.00074218,0.95
0.0044777,0.0016866,0.0034402,0.017093,0.010086,0.0071264,0.95
0.0012672,0.0038455,0.0040089,0.028532,0.0014939,0.0044739,0.95
0.0062388,0.001476,0.0023574,0.0046652,0.013213,0.0080033,0.95
0.0028038,0.0027257,0.0022487,0.027716,0.0064874,0.0046633,0.95
0.012629,0.020318,0.0040035,0.029027,0.010557,0.0014422,0.95
0.0084058,0.015111,0.0014399,0.0046408,0.0096892,0.00059024,0.95
0.0032071,0.0028076,0.0038815,0.019925,0.0094656,0.0042018,0.95
0.0017664,0.0019826,0.0029894,0.020477,0.0040643,0.0049682,0.95
0.0030953,0.0017749,0.0017753,0.018687,0.010553,0.0048679,0.95
0.0024911,0.0017155,0.0017152,0.032358,0.0018899,0.0045222,0.95
0.015454,0.01617,0.0021441,0.034297,0.0095224,0.010212,0.95
0.010024,0.011846,0.0010617,0.0051295,0.0065896,0.006331,0.95
0.0023563,0.0017561,0.0018565,0.028692,0.048435,0.018818,0.95
0.00078303,0.0010367,0.0010709,0.022438,0.026045,0.01212,0.95
0.0026058,0.0016304,0.0010262,0.024788,0.048123,0.017621,0.95
0.00098333,0.00096684,0.00094395,0.025681,0.028199,0.011962,0.95
